,name,status
22873,ساطع وفهانة مزينة,0.0
8169,خويلد رفاعة معاد,1.0
15216,مضاوي متعب غفار,1.0
14946,سلطانة عقال ضياء,1.0
6239,ربيح سمعون أرغد,1.0
4304,منيبة هواري ناصر الدين,1.0
1950,نرجس قصي حواس,1.0
17677,ميا زشتاق رفيدة,0.0
16099,فالح مغركة ميرا,0.0
27899,حكمت لميس سصة,0.0
15468,أفكار ضاهر أديب,1.0
4447,ضرار شفيع خزعل,1.0
1136,مرداس حمدون عز,1.0
3271,مارية ياسر منصف,1.0
20589,أرغد قتيضة سحيم,0.0
6088,ثائر معن غوث,1.0
7774,فدوى حمزة عبادة,1.0
16678,ظافر إكليل خاخن,0.0
19661,خلنوي أزور اعتماد,0.0
25389,جوذد مثحة عقبة,0.0
26782,أديب شكرير عبدالحق,0.0
26276,باال نورهان خليل,0.0
18842,غرام جآا إارا,0.0
2929,مزنة سيار غفار,1.0
13577,ميس ناهل ثائب,1.0
16670,ةاسم وبع غوسف,0.0
23744,كيان ثهف هادي,0.0
22637,شبلج عبداللطيف مبخوت,0.0
18321,فضل ششفي نورس,0.0
22047,صباح رجب تانيم,0.0
4527,حميد حاتم حسني,1.0
3495,جوهرة عقيل خويلد,1.0
897,نعيم عماد قطب,1.0
22139,شعيب ئادح عبدالحكيم,0.0
27232,عفاف زاخر رزان,0.0
3839,بشار طارق ناهل,1.0
18625,تركي ناشر فربس,0.0
1396,مسفرة عفان شيبة,1.0
19003,عقلة حنوار سد,0.0
31291,ظريج جنادة إسحاد,0.0
7524,ساهد باسق العابدين,1.0
19690,الخضخ تيسير جابر,0.0
27357,سمطحة ناجي غفار,0.0
27106,جهاا ازدهار براث,0.0
24849,لطفية سلام عبدالحلنم,0.0
1895,وليفة عبدالغني رفيق,1.0
18427,إاجر كلاب ئياث,0.0
559,فيض سارح محمد,1.0
16054,أسع الوازي عبدالجممل,0.0
7738,مأمون داوود أنور,1.0
3643,مروان خليفة ذياب,1.0
19031,لطفية اذير صمصام,0.0
6944,نصرت مرزوق بهلول,1.0
20743,براء ريان أغيد,0.0
10796,شاهر وسام هانئ,1.0
30578,سرصد نفرت سهاد,0.0
3072,فلوة مصطفى مرحب,1.0
10432,زاهية زكريا وديع,1.0
28825,دياء عامر مرح,0.0
20014,باسل دىنة أسلم,0.0
16430,تمثضر حواس ساندرا,0.0
15937,رفيف كفى هاجه,0.0
4996,فهمي قسام فيصل,1.0
10838,بولا عبدالجليل ظفير,1.0
27085,شيلاء ممام ضوار,0.0
11562,كميت مغيث كاسب,1.0
3860,صارم سحيم دهيم,1.0
24403,رزان فاتم رائف,0.0
7684,حماد مخلص هزاع,1.0
14454,عبدالسلام زغلول ساجر,1.0
1071,فكرية إياد راجي,1.0
18571,وشا غلاب مجيب,0.0
14999,سارح طلال محجن,1.0
19633,ريم تيسير إسماعيل,0.0
8073,هبة نسيم عبدالوهاب,1.0
2548,رضوة لماح رافع,1.0
9456,ريتا أشيم صادر,1.0
29998,قسام للا طفيق,0.0
13250,عبدالمنعم زايد ضيف,1.0
1645,تانيا مرتجى عبدالبصير,1.0
2837,نزار عبدالقدوس رمزي,1.0
7595,غادة بسيم عمارة,1.0
19231,عبلى صائنة حمد,0.0
14463,سعدة سارح عبدالهادي,1.0
21349,نوئي عائد شريفة,0.0
15479,فريدة مرداس عوف,1.0
10587,تيماء عبدالنور عبودة,1.0
14851,هدى كنان وسام,1.0
24796,جارة قيس صمدام,0.0
22017,ملهم قبيم سلطانة,0.0
29939,شبيب تليخ شيبة,0.0
16359,مبروك تمام عاأذ,0.0
16456,فاخر شهلاء عرسي,0.0
8341,صبا طاهر خالص,1.0
6807,وفيقة كنعان حفص,1.0
28349,عارية مزهر ناصف,0.0
30671,غهاب تريفة صديق,0.0
24515,وتيظ مغءثة صهيق,0.0
23891,عبدالمجيظ بطينة غلام,0.0
18633,مةلف يحيى جوى,0.0
14235,عبدالقيوم غسان بكري,1.0
4887,سيلين مخلص عبدو,1.0
6785,أميرة دحام مجدي,1.0
18055,مهنء برهاة قمر,0.0
6373,عبدربه فتيح نظير,1.0
22217,ةلنشار رهام هائل,0.0
12051,عزة غلام مطاوع,1.0
17176,هسام فاطمة يزيد,0.0
7198,خباب ناشد فوزي,1.0
7439,منيرة زبير مساعد,1.0
29751,لمياء عبدالعليم بشيز,0.0
315,مسك غيث زهير,1.0
17205,رامق ئسراء قتيفة,0.0
6748,سلمان عبدالحق رائد,1.0
6463,شادي معلوف دهيم,1.0
7142,شيهانة عمير معمر,1.0
13279,ظاهر رائد زكريا,1.0
8077,مسلمة مسلم آدم,1.0
3059,ضرار باهر بكار,1.0
26693,مدحة ميادة عقصل,0.0
12240,مظهر حامد رماح,1.0
20200,باررة أمارة مغيصة,0.0
19498,أريام أميرة ققيم,0.0
5167,زياد تائب ناشئ,1.0
3360,عبده لقمان ولاء الدين,1.0
11362,ساندرا رماح غفار,1.0
29391,خليد نظم جراد,0.0
12484,ميادة نعمت طارق,1.0
8702,سعود تيسير مدرك,1.0
5945,غريب رافع سيد,1.0
12472,مجاهدة حزم معين الدين,1.0
24809,حسنيم براء بادي,0.0
26933,عبدالعإيم قدري عزب,0.0
12696,أكرم مهدي أوس,1.0
28609,عبدالمنان نزيهة مهصوب,0.0
15972,عائشة منيبة فانة,0.0
7756,رمزية عقال حكيم,1.0
29623,ولاء مبخوا هبيرة,0.0
11141,منتصر أجاويد سيار,1.0
24512,شهاب سحيم هنضء,0.0
17373,تز طموح أمان,0.0
6808,لارا عبدالحليم عبدالرشيد,1.0
9796,تيم هواري أرغد,1.0
6271,سمية رأفت زيدان,1.0
27720,مجيبة مرتجى عبداقجبار,0.0
24697,مبلوكة طريفة سمر,0.0
6988,غلام كريم شعيب,1.0
29350,سيف مناع أأرف,0.0
13176,منال اسلم مشاري,1.0
666,لبنى خزعل سرور,1.0
6929,لميس ضيغم أنس,1.0
6546,نايف مجيب سويد,1.0
7454,كامل عقل منصف,1.0
4471,لطفي هريرة فخري,1.0
24169,جنادة مالك عجيل,0.0
18634,مهيب شفيذ خليفة,0.0
11820,ضاري أكمل حزام,1.0
24435,ثواب صلاح الديي ضرا,0.0
5351,مضاوي عقبة صلاح,1.0
11895,عاكف أنعم صارم,1.0
31384,وديع حكبت ئريرة,0.0
20674,رفيئ سظا مغوار,0.0
2981,قداح رهيف إحسان,1.0
8680,جمال شداد عبدالخالق,1.0
28649,أسيل دانيغ عبلالظاهر,0.0
17344,فهمي دانة ذواز,0.0
16731,كآيمة مناف شديد,0.0
21770,أشرم ءاسم ختيوي,0.0
31127,خضوى ساجر تيم,0.0
5928,أنيسة فلوح وائل,1.0
8512,شموخ تمام بارح,1.0
20124,إسعاد إلا تانيا,0.0
9815,صباح تيم نواس,1.0
25482,النشار مسفم معرية,0.0
11615,عفاف تقي رافع,1.0
23400,صائن هابد فاري,0.0
6521,تماضر ضيغم حميد,1.0
6401,عبادة حارب نصار,1.0
7750,ريتال بولا الحبيب,1.0
13518,عابدة بشير عبدالحق,1.0
20152,منتظر شجءن رسمت,0.0
11269,مضاوي نزار أدغم,1.0
1258,فاخر لقمان ربيح,1.0
13618,معطي عياش غريب,1.0
24065,سلجان إصلاح ريما,0.0
21752,سلجى سعاغ صفوت,0.0
25676,سمعان منهر يعقبب,0.0
11744,مصلحة منصف لماح,1.0
15564,مطير ثروت أدعج,0.0
21055,فقناس نعيم فيس,0.0
8107,لميس تقي رئيف,1.0
6569,هبة مصطفى عبدالغني,1.0
31079,جويل نثئل سارا,0.0
19630,حنضل بديعة مقرذ,0.0
23666,شفقع كعقوب اعتثاد,0.0
20188,متذب مولصة طموح,0.0
22854,ثاآب رند رشيد,0.0
5721,معلوف أمير عبدالرقيب,1.0
1106,عبدي طارق هريرة,1.0
1574,خطاب راكان أزهر,1.0
3266,نصر مروان كامل,1.0
24681,جودة محرم رغاء,0.0
29953,منطي عيسى عزت,0.0
8891,كمال عبدالبصير لمعي,1.0
17870,رفعة مدحي فوزية,0.0
24233,ثباب أغريد وضحى,0.0
2459,كبرى أدعج المثنى,1.0
14981,فهيمة ضرار رزق,1.0
3815,حامد فخر مناع,1.0
17585,فصيءة رماح قتيبة,0.0
15969,هادي لبيب تشام,0.0
11859,بشار قادر عبدالغني,1.0
16981,غائم رابح غضنفن,0.0
27780,غائن حواس سعيد,0.0
3853,هنادي صباح حواس,1.0
8907,زايد شريح نبيه,1.0
26714,شريح نواك صلاح الدين,0.0
10200,نصيف غوار ساطع,1.0
11012,مشاعل نعمان رديف,1.0
30595,وئل ثشقر نورس,0.0
31235,رينند صارم ناصحة,0.0
12549,يمن أريب غيث,1.0
25973,عزيز ورشة هند,0.0
29819,مضر كرد عبداكقدوس,0.0
10040,علياء زهير رزق,1.0
3434,رفيعة شاهد عبدالسلام,1.0
23884,جنا قابب البآدري,0.0
31222,زينة رهاك شعبان,0.0
30640,نشجع مسفرة مارية,0.0
30650,رحمة عبدالرشيد ريتاز,0.0
21989,مرهمة عقلة فيمون,0.0
14381,راحيل عبدالقيوم عبدالرقيب,1.0
27212,لطيف قيس بهرت,0.0
28708,راحيل وانئة مسفرة,0.0
8130,ولهانة ناصر أغيد,1.0
27268,عبدالهادص أمةاج حليمة,0.0
29911,زيإب فائق غنى,0.0
7486,أمارة فلوح يزيد,1.0
23394,صبان فاتح عبدالرقيب,0.0
8269,جودت طلال وفيق,1.0
19407,هانئ مدمدة فءدي,0.0
3230,ميمونة عتاب عبدالجليل,1.0
2128,سدين عميد فارس,1.0
7660,خزنة سادن ظافر,1.0
4078,إبراهيم رويشد ناهي,1.0
21961,نصعب عامس طامحة,0.0
29136,أدعج معطي زاهية,0.0
12930,مجيب رديف رهيف,1.0
7455,مشتاق أكبر رغيد,1.0
16941,مبخوت مكير أريام,0.0
15369,انسجام ميلاد فاخر,1.0
31720,جمال كجين ناصح,0.0
27910,جوى سيلآن ذوق,0.0
26705,هدير غصل ىتيح,0.0
10827,قطب بليغ زكريا,1.0
19108,جطاوع راغد مرتضى,0.0
21132,قصم فارس نيفة,0.0
5724,أزور حمزة مشتاق,1.0
23665,معننة سيآ شإون,0.0
28053,اجتهاد كميت ظاار,0.0
15164,العنود داود لقمان,1.0
7132,أشيم ضياء جبر,1.0
28987,عايى ةرام إسراء,0.0
14276,راغد خالد سلامه,1.0
27730,ربحش عقال سلئمة,0.0
30432,هؤى أحمد سلطانث,0.0
21818,حديد راتبة نجوانة,0.0
9688,عبدالرؤوف مراد حسنين,1.0
17108,ماري رفيعة ثولين,0.0
13697,ريم كليب صبيح,1.0
13653,ناشئ حافظ جساس,1.0
20344,غزد نهلة قبدالبصير,0.0
17877,رسيم مرزوق قتادر,0.0
26721,البندري مرام صوت,0.0
8112,رهام جرير سيد,1.0
10108,لبانة سهيل نبال,1.0
10956,مي مصباح رشيد,1.0
29191,متام إياس كناف,0.0
20994,إبأء رجاء جميلة,0.0
22591,غكزي نجيب رجاء,0.0
16294,رعيقة قصي موهبة,0.0
11813,أخضر عبدالعظيم زغلول,1.0
4160,مريم قائد سامر,1.0
19728,رجيحة صافي شناصف,0.0
28273,عمار شاهر آرام,0.0
27790,باسق بكيعة إيناس,0.0
13162,منى غياث نادر,1.0
14023,أبرار فيضي إسماعيل,1.0
16369,حليفة حساو عهود,0.0
22069,منير شادش راسم,0.0
10464,مجاهدة بكار عاكف,1.0
11660,إدريس ربحي عبدالكريم,1.0
29887,البراء مظمون إحسان,0.0
7669,قائد عكلة نزار,1.0
25188,فىاج هواري سحر,0.0
5792,عبادة فليح مدحت,1.0
24012,حسنيل مدرش بسيم,0.0
9291,نجدة رحال رويشد,1.0
17967,عقبة عهد فكد,0.0
28601,ساندئا ناصحة سثجد,0.0
14585,بشيرة براء نواف,1.0
13409,مزهر فيضي راسم,1.0
15390,يزيد نافع ساعد,1.0
26616,تماضس شريح معيا,0.0
5178,توليب قتادة يعقوب,1.0
24807,آلاء تركي عافشة,0.0
25830,بكار رعض ناهد,0.0
4596,باسم لماح لمعي,1.0
25824,عبدالحى عبدربه ساجي,0.0
12734,إكليل فكري مدحة,1.0
21542,نزيهة هبيغة هالة,0.0
23323,عوني رتيع ثائر,0.0
11519,إسراء أزهر صائن,1.0
28861,جميل تويس شجاع,0.0
7977,مرتجى إياد نشأت,1.0
22058,مدين سالز نشوة,0.0
16220,رغيب زائض خالية,0.0
20251,لبانة ياجد تمارة,0.0
11038,شعبان مناف نواس,1.0
27327,مقروكة لؤي مجيدأ,0.0
20540,توفوق اءلم سرور,0.0
25021,آةال مشاعص بشهرة,0.0
7566,حسون خليوي قادر,1.0
29707,ئمراء معد رولا,0.0
24556,شجن أثان عبادة,0.0
30,سجى سامي أسلم,1.0
26938,رولب رجاء مهدي,0.0
8858,إسحاق العابدين مسلمة,1.0
30289,بكر فدتى حارث,0.0
24360,أخيد امتثال شهم,0.0
24502,جنظل نزار عابدة,0.0
13462,عائدة خاتم رمضان,1.0
6322,سعود فارس عبدالحميد,1.0
6839,ليلى مزن سلام,1.0
10503,عذبة عكرمة صهيب,1.0
22540,عوني جيهاب ميمونء,0.0
23398,مغيرة إمام فيف,0.0
18319,حنظلظ كريم سراج,0.0
31453,صابفة لينا ديما,0.0
11728,فلوة حاشد قداح,1.0
10010,رخاء معد عائذ,1.0
29952,هاني عقيل مكريا,0.0
28109,بيدر لجيث أزئر,0.0
11486,شوكت أيوب تائب,1.0
25560,جماد نرمي نجود,0.0
7260,زاهي رمضان عايض,1.0
6089,عبدالخالق قاهر صاعد,1.0
15240,توفيق فيض جودة,1.0
10261,افتخار زيد سعيد,1.0
20561,وهب غادو ثوة,0.0
21939,وسام عبدالوئاب معاد,0.0
17123,مستور أرقم بهلاء,0.0
14964,فصيحة عدلي شعيب,1.0
21191,طموح ضمود شذى,0.0
11112,سدن تواب كنان,1.0
1944,مقبلة زكريا جازم,1.0
29107,جليح ضاتم بكري,0.0
9875,عفيف احمد قسيم,1.0
25091,وارح مرتجى صاصم,0.0
3242,هالة عبدي أيسر,1.0
29449,إخلاص فزية آيات,0.0
21824,سبيعغ سعيمة مطاوع,0.0
10211,فوزية سيد متعب,1.0
16577,فرطان تيآ مصلحة,0.0
26209,حارية سلىمة أشجذ,0.0
11805,ذعار تيسير مسلمة,1.0
29199,غانم فادي آاتكة,0.0
23738,اقية عصمت ريفال,0.0
6984,بهاء تيم نصرت,1.0
28301,راسط قابوس راكان,0.0
24945,تليد طامح زحهي,0.0
31438,جندل جيداء شريم,0.0
31359,مرح عبدالعليم ناثية,0.0
24007,ااري آدم المزربل,0.0
20467,خنيان عبدالظاهر نصار,0.0
11397,درغام منصور شبل,1.0
9911,أحنف سعود فاخر,1.0
6129,غيث مفتاح وسيم,1.0
30152,مضساء عزة رفيف,0.0
6492,عبلة عادل قادر,1.0
18655,أكعل عبدالقادر حشد,0.0
16753,نصكر أشرف كاءيا,0.0
12260,سمية خلف صدام,1.0
12557,جوان فوزي عبدالحق,1.0
31487,شمستالدين إيثار امتساز,0.0
26994,مطاوع ياسر إباد,0.0
28110,راتب مرداإ دانية,0.0
14519,ورد فهيد دريد,1.0
8166,نجدة قدري حسين,1.0
24155,سعدثن عبدالحميد مديد,0.0
27687,نسيش بؤيعة ضيف,0.0
22103,نجفع صغر زهرة,0.0
7219,قتادة بطرس شكري,1.0
865,مجتبى فاتح نعمت,1.0
19257,تولين أثيف عراد,0.0
20574,عاآفة خزامى أسرار,0.0
15792,صبرح عبأالوهاب ضعد,0.0
12623,ردينة نبيه مغوار,1.0
29880,نصم رند زاهية,0.0
29411,منهل ناآئة ناجحة,0.0
17942,بادي برار كوان,0.0
16928,بانق كعؤ ركين,0.0
15361,وفيق عبدالعزيز شوقي,1.0
21279,نوهة عفان مهدي,0.0
5692,عائذة مخلد أيوب,1.0
28470,بشير سميحة نزمر,0.0
8323,أسرار راضي بشر,1.0
12891,فهدة تواب بهلول,1.0
31257,غقار مىير فاطمة,0.0
7446,غسان طاهر كميت,1.0
19643,وتيؤ الهنثف مشتذق,0.0
9441,سلمة بشير راضي,1.0
12680,عاكف سلمة وهب,1.0
11145,رسيل سبع مرتضى,1.0
3244,فردوس بشار رأفت,1.0
29646,غنهم حكلم شافي,0.0
5232,مجيدة خليوي مخلد,1.0
8839,حفص مظفر شماخ,1.0
7325,ألطاف قابس نبيل,1.0
18950,نثابة عبدالرحيم طيف,0.0
7026,عبدالرزاق ميلاد مدحة,1.0
13804,منيرة رائف نصرت,1.0
10034,مغيثة أشهب هواري,1.0
14055,معطية رشيد لبيد,1.0
16400,عبدالئهاب تيسير إقبال,0.0
1600,حنشل أريب بندر,1.0
26087,فوزمة لبيي منيبة,0.0
27560,كميت وديع هيناد,0.0
7021,جبلة أيسر باسط,1.0
2757,البندري غافر رويشد,1.0
3686,مأمون أسعد ركين,1.0
13959,السيد راشد محمود,1.0
26006,قدعي رزين جشر,0.0
1303,إنعام هزاع بادي,1.0
